util_type,symbol,id,candle_time,action,price,stop_loss,target_price,current_price,exit_price,pnl,status,executed_at,exchange_mode
TRADE_HISTORY,IOC_BPCL,148,25-06-2024 10:59,SELL,2.34788,4.61,0.08,,0.04216,18485.0,target_hit,26-06-2024 12:54,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,149,25-06-2024 14:09,BUY,-90.77605,-174.5,-7.05,,0.04015,36654.5,target_hit,26-06-2024 09:44,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,150,26-06-2024 09:19,SELL,154.37734,304.87,3.89,,-12.99888,-10653.7,target_hit,26-06-2024 12:54,nse
TRADE_HISTORY,NTPC_POWERGRID,151,26-06-2024 09:24,SELL,5.8996,12.03,-0.23,,5.37219,-75963.2,target_hit,27-06-2024 15:04,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,152,27-06-2024 09:19,SELL,382.83348,536.78,228.89,,218.73251,20216.8,target_hit,27-06-2024 09:39,nse
TRADE_HISTORY,IOC_BPCL,153,27-06-2024 15:04,BUY,-3.16164,-5.65,-0.67,,-0.11987,66376.5,target_hit,28-06-2024 09:24,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,154,27-06-2024 15:19,SELL,172.32696,331.63,13.02,,3.75054,-19285.9,target_hit,28-06-2024 10:09,nse
TRADE_HISTORY,NTPC_POWERGRID,155,27-06-2024 15:24,SELL,7.68904,14.46,0.92,,-0.00418,21304.0,target_hit,28-06-2024 10:34,nse
TRADE_HISTORY,TCS_WIPRO,156,28-06-2024 13:19,BUY,-58.07327,-116.19,0.04,,-126.25489,-87556.0,stop_loss_hit,01-07-2024 10:34,nse
TRADE_HISTORY,TCS_WIPRO,157,01-07-2024 10:39,BUY,-131.52317,-192.22,-70.82,,-59.80156,-490.2,target_hit,01-07-2024 11:34,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,158,01-07-2024 13:24,SELL,92.25359,171.1,13.41,,143.79088,-72742.8,stop_loss_hit,01-07-2024 14:24,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,159,01-07-2024 13:49,SELL,166.06549,324.84,7.3,,-8.1662,57469.7,target_hit,01-07-2024 14:29,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,160,01-07-2024 14:29,SELL,142.81929,228.57,57.06,,30.9381,11461.8,target_hit,01-07-2024 14:44,nse
TRADE_HISTORY,NTPC_POWERGRID,161,02-07-2024 09:59,BUY,-7.62898,-14.55,-0.71,,-0.19863,15393.7,target_hit,02-07-2024 12:24,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,162,03-07-2024 09:44,BUY,-167.0917,-325.36,-8.82,,-3.58008,33004.2,target_hit,03-07-2024 13:09,nse
TRADE_HISTORY,IOC_BPCL,163,04-07-2024 09:39,SELL,2.35279,4.63,0.08,,-0.04291,-14353.6,target_hit,05-07-2024 13:34,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,164,04-07-2024 10:34,BUY,-83.81581,-162.39,-5.24,,-3.46421,2550.2,target_hit,04-07-2024 14:39,nse
TRADE_HISTORY,TCS_WIPRO,165,04-07-2024 11:39,SELL,72.93982,138.41,7.47,,7.29343,-14189.2,target_hit,04-07-2024 13:29,nse
TRADE_HISTORY,TATASTEEL_HINDALCO,166,05-07-2024 09:24,BUY,-3.64824,-6.88,-0.41,,-3.18655,-73510.3,target_hit,09-07-2024 15:19,nse
TRADE_HISTORY,HINDUNILVR_DABUR,167,05-07-2024 09:39,SELL,30.71222,61.95,-0.53,,-5.178,50515.6,target_hit,08-07-2024 09:34,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,168,05-07-2024 13:14,BUY,-161.74362,-320.14,-3.35,,0.01499,-590.8,target_hit,09-07-2024 13:19,nse
TRADE_HISTORY,IOC_BPCL,169,09-07-2024 09:24,SELL,2.675,5.03,0.32,,0.08359,-4331.4,target_hit,09-07-2024 11:29,nse
TRADE_HISTORY,HINDUNILVR_DABUR,170,09-07-2024 09:49,SELL,35.25612,69.23,1.29,,-0.68787,52175.2,target_hit,09-07-2024 13:59,nse
TRADE_HISTORY,TATASTEEL_HINDALCO,171,09-07-2024 15:24,BUY,-3.30921,-6.29,-0.33,,-0.32457,24151.5,target_hit,10-07-2024 11:29,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,172,10-07-2024 09:24,BUY,-200.99519,-358.62,-43.37,,-40.86481,-27862.2,target_hit,10-07-2024 13:14,nse
TRADE_HISTORY,NTPC_POWERGRID,173,10-07-2024 12:14,BUY,-7.6526,-13.62,-1.69,,-1.19882,54863.8,target_hit,10-07-2024 15:24,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,174,11-07-2024 10:19,BUY,-88.27592,-168.79,-7.76,,-36.44357,-72567.6,target_hit,11-07-2024 12:34,nse
TRADE_HISTORY,TCS_WIPRO,175,12-07-2024 12:24,SELL,60.50051,120.54,0.46,,-3.21202,15334.9,target_hit,15-07-2024 15:19,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,176,15-07-2024 09:19,SELL,199.01434,351.29,46.74,,32.44024,-14551.7,target_hit,15-07-2024 10:29,nse
TRADE_HISTORY,NTPC_POWERGRID,177,15-07-2024 11:49,SELL,6.14466,12.46,-0.17,,-0.30748,38401.2,target_hit,16-07-2024 14:49,nse
TRADE_HISTORY,HINDUNILVR_DABUR,178,16-07-2024 09:54,SELL,32.86158,64.35,1.37,,1.15216,33233.9,target_hit,18-07-2024 09:19,nse
TRADE_HISTORY,IOC_BPCL,179,16-07-2024 10:24,BUY,-2.2532,-4.41,-0.1,,-1.54606,-77091.2,target_hit,18-07-2024 14:59,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,180,16-07-2024 11:04,BUY,-163.70599,-322.06,-5.35,,-3.08113,-3881.9,target_hit,16-07-2024 14:49,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,181,18-07-2024 09:29,BUY,-185.46327,-344.08,-26.85,,-10.44989,57839.8,target_hit,18-07-2024 09:59,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,182,18-07-2024 10:04,BUY,-89.04249,-168.55,-9.54,,-14.54722,-72643.2,target_hit,18-07-2024 12:49,nse
TRADE_HISTORY,HINDUNILVR_DABUR,183,18-07-2024 10:24,SELL,31.50891,63.15,-0.14,,-10.30045,56684.0,target_hit,18-07-2024 13:09,nse
TRADE_HISTORY,TCS_WIPRO,184,18-07-2024 10:49,SELL,63.28257,124.34,2.22,,-0.42372,28160.2,target_hit,18-07-2024 13:19,nse
TRADE_HISTORY,HINDUNILVR_DABUR,185,18-07-2024 14:14,SELL,31.36267,63.46,-0.73,,-2.46211,-29806.3,target_hit,19-07-2024 10:34,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,186,18-07-2024 14:59,SELL,162.76349,321.63,3.9,,1.82949,54159.5,target_hit,19-07-2024 09:19,nse
TRADE_HISTORY,TCS_WIPRO,187,19-07-2024 09:24,SELL,67.81145,132.33,3.29,,1.28171,-18224.0,target_hit,19-07-2024 13:09,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,188,19-07-2024 12:34,BUY,-106.42039,-190.99,-21.85,,-9.15015,19880.6,target_hit,19-07-2024 14:04,nse
TRADE_HISTORY,HINDUNILVR_DABUR,189,22-07-2024 09:19,SELL,36.0343,68.59,3.48,,-4.1719,70621.1,target_hit,22-07-2024 09:29,nse
TRADE_HISTORY,TCS_WIPRO,190,22-07-2024 09:19,SELL,323.85668,390.54,257.18,,83.7197,-3858.5,target_hit,22-07-2024 09:39,nse
TRADE_HISTORY,IOC_BPCL,191,22-07-2024 10:34,BUY,-2.37523,-4.75,0.0,,0.14279,34557.1,target_hit,22-07-2024 12:19,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,192,22-07-2024 10:39,BUY,-164.43761,-320.37,-8.5,,-6.863,50518.6,target_hit,22-07-2024 12:29,nse
TRADE_HISTORY,NTPC_POWERGRID,193,23-07-2024 09:39,SELL,6.26978,12.26,0.28,,13.08552,-102438.3,stop_loss_hit,24-07-2024 09:19,nse
TRADE_HISTORY,TATASTEEL_HINDALCO,194,23-07-2024 12:09,SELL,2.26476,4.7,-0.17,,4.95495,-83957.3,stop_loss_hit,24-07-2024 09:44,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,195,23-07-2024 12:44,BUY,-82.49859,-164.91,-0.09,,-132.49316,-74010.2,stop_loss_hit,24-07-2024 09:34,nse
TRADE_HISTORY,HINDUNILVR_DABUR,196,23-07-2024 12:49,BUY,-51.46237,-82.14,-20.78,,-13.74512,60203.8,target_hit,23-07-2024 13:34,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,197,23-07-2024 13:14,BUY,-170.81333,-328.52,-13.1,,-13.04561,49043.7,target_hit,24-07-2024 09:49,nse
TRADE_HISTORY,HINDUNILVR_DABUR,198,23-07-2024 15:14,BUY,-32.59602,-64.09,-1.1,,83.30296,215385.4,target_hit,24-07-2024 09:19,nse
TRADE_HISTORY,NTPC_POWERGRID,199,24-07-2024 09:24,SELL,12.84162,19.65,6.03,,5.17613,11257.2,target_hit,24-07-2024 09:59,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,200,24-07-2024 09:39,BUY,-122.4089,-208.75,-36.06,,-19.6274,8282.1,target_hit,24-07-2024 10:09,nse
TRADE_HISTORY,TATASTEEL_HINDALCO,201,24-07-2024 09:49,SELL,4.83639,7.59,2.09,,2.05675,22196.8,target_hit,24-07-2024 11:09,nse
TRADE_HISTORY,HINDUNILVR_DABUR,202,24-07-2024 10:14,SELL,32.16015,63.76,0.56,,0.05768,29727.3,target_hit,24-07-2024 12:39,nse
TRADE_HISTORY,NTPC_POWERGRID,203,25-07-2024 09:19,SELL,7.1771,14.06,0.29,,-0.54272,35151.2,target_hit,25-07-2024 11:24,nse
TRADE_HISTORY,IOC_BPCL,204,25-07-2024 09:54,BUY,-2.48609,-4.87,-0.1,,0.21979,29741.4,target_hit,25-07-2024 11:29,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,205,26-07-2024 09:39,SELL,88.74453,175.75,1.74,,0.01677,-1804.9,target_hit,26-07-2024 14:49,nse
TRADE_HISTORY,TCS_WIPRO,206,26-07-2024 14:09,BUY,-82.97138,-160.08,-5.86,,-2.55159,-3168.3,target_hit,29-07-2024 12:54,nse
TRADE_HISTORY,NTPC_POWERGRID,207,29-07-2024 09:19,SELL,11.13116,17.8,4.46,,3.912,54941.2,target_hit,29-07-2024 09:54,nse
TRADE_HISTORY,ULTRACEMCO_GRASIM,208,29-07-2024 09:24,SELL,193.93755,329.9,57.97,,56.69959,-55233.0,target_hit,29-07-2024 13:49,nse
TRADE_HISTORY,HINDUNILVR_DABUR,209,29-07-2024 12:09,BUY,-33.59869,-64.63,-2.57,,-17.28521,13304.2,target_hit,29-07-2024 15:29,nse
TRADE_HISTORY,IOC_BPCL,210,29-07-2024 12:29,BUY,-2.38254,-4.75,-0.01,,-1.17868,7445.8,target_hit,29-07-2024 15:29,nse
TRADE_HISTORY,INFY_HCLTECH,211,01-08-2024 09:19,BUY,-28.32063,-47.93,-8.71,,-8.44891,-22921.2,target_hit,01-08-2024 12:04,nse
TRADE_HISTORY,NTPC_POWERGRID,212,01-08-2024 10:09,BUY,-7.75823,-14.71,-0.81,,-0.5137,20384.4,target_hit,01-08-2024 12:04,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,213,01-08-2024 15:29,BUY,-47.55244,-94.73,-0.38,,4.76185,55984.9,target_hit,05-08-2024 09:19,nse
TRADE_HISTORY,IOC_BPCL,214,02-08-2024 10:44,BUY,-2.52327,-4.97,-0.08,,0.39607,9410.8,target_hit,02-08-2024 13:29,nse
TRADE_HISTORY,TCS_WIPRO,215,02-08-2024 15:14,SELL,75.9755,148.23,3.72,,-11.08803,37462.2,target_hit,07-08-2024 09:19,nse
TRADE_HISTORY,IOC_BPCL,216,05-08-2024 10:09,BUY,-2.7601,-5.17,-0.35,,-0.15792,-1965.2,target_hit,05-08-2024 11:44,nse
TRADE_HISTORY,INFY_HCLTECH,217,05-08-2024 10:29,BUY,-21.27162,-42.59,0.05,,0.14139,26207.6,target_hit,05-08-2024 15:19,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,218,05-08-2024 13:34,SELL,88.24609,170.71,5.78,,-5.26289,43141.7,target_hit,06-08-2024 14:59,nse
TRADE_HISTORY,NTPC_POWERGRID,219,05-08-2024 14:34,SELL,7.08436,14.35,-0.18,,-1.36118,-17026.9,target_hit,07-08-2024 09:19,nse
TRADE_HISTORY,INFY_HCLTECH,220,06-08-2024 11:09,BUY,-24.38045,-46.62,-2.14,,-1.61508,-3109.0,target_hit,06-08-2024 13:19,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,221,07-08-2024 15:04,BUY,-44.92162,-91.41,1.56,,62.0132,136968.6,target_hit,08-08-2024 09:19,nse
TRADE_HISTORY,INFY_HCLTECH,222,07-08-2024 15:19,SELL,23.11955,45.65,0.59,,0.02382,58850.5,target_hit,08-08-2024 09:19,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,223,08-08-2024 09:24,SELL,62.10098,108.96,15.24,,7.27983,56615.6,target_hit,08-08-2024 13:29,nse
TRADE_HISTORY,IOC_BPCL,224,08-08-2024 09:54,SELL,2.20324,4.37,0.04,,0.01659,40925.8,target_hit,08-08-2024 14:14,nse
TRADE_HISTORY,IOC_BPCL,225,09-08-2024 12:39,BUY,-2.58338,-4.9,-0.27,,-0.16965,207.1,target_hit,12-08-2024 09:29,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,226,09-08-2024 15:09,SELL,53.45329,102.19,4.72,,100.25429,-76815.5,stop_loss_hit,12-08-2024 11:34,nse
TRADE_HISTORY,INFY_HCLTECH,227,12-08-2024 09:54,SELL,22.12234,44.37,-0.12,,-4.9486,-2098.5,target_hit,13-08-2024 09:49,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,228,12-08-2024 11:39,SELL,97.89228,150.18,45.61,,10.16571,-27331.5,target_hit,12-08-2024 12:29,nse
TRADE_HISTORY,IOC_BPCL,229,14-08-2024 11:14,BUY,-2.39715,-4.79,0.0,,-2.04802,-76052.7,target_hit,19-08-2024 14:24,nse
TRADE_HISTORY,IOC_BPCL,230,20-08-2024 09:19,BUY,-2.65375,-4.99,-0.32,,-0.23895,494.4,target_hit,20-08-2024 10:59,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,231,20-08-2024 13:49,BUY,-84.97314,-168.41,-1.53,,-1.48543,-32334.2,target_hit,22-08-2024 14:14,nse
TRADE_HISTORY,NTPC_POWERGRID,232,21-08-2024 10:44,SELL,7.18423,14.51,-0.14,,-0.58737,15823.3,target_hit,23-08-2024 09:19,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,233,22-08-2024 09:19,SELL,53.0173,100.94,5.1,,0.07401,63851.9,target_hit,22-08-2024 10:39,nse
TRADE_HISTORY,IOC_BPCL,234,22-08-2024 10:09,SELL,2.32175,4.59,0.05,,0.03597,26166.0,target_hit,22-08-2024 15:29,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,235,22-08-2024 15:09,BUY,-46.25349,-93.65,1.14,,1.73855,53549.3,target_hit,23-08-2024 15:04,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,236,26-08-2024 09:49,BUY,-104.82321,-194.38,-15.26,,-63.19365,-85101.4,target_hit,27-08-2024 09:19,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,237,26-08-2024 11:29,BUY,-45.47176,-92.82,1.88,,-72.36479,-72663.6,stop_loss_hit,28-08-2024 09:39,nse
TRADE_HISTORY,INFY_HCLTECH,238,26-08-2024 13:39,BUY,-22.02233,-43.04,-1.0,,-43.78086,-70438.2,stop_loss_hit,26-08-2024 15:24,nse
TRADE_HISTORY,NTPC_POWERGRID,239,26-08-2024 15:14,SELL,7.40638,14.83,-0.01,,-0.63452,54586.4,target_hit,27-08-2024 11:44,nse
TRADE_HISTORY,INFY_HCLTECH,240,26-08-2024 15:29,BUY,-51.23239,-73.35,-29.11,,-27.80869,37916.7,target_hit,27-08-2024 10:04,nse
TRADE_HISTORY,IOC_BPCL,241,27-08-2024 09:19,SELL,2.26721,4.52,0.01,,-0.05069,38480.2,target_hit,28-08-2024 11:24,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,242,27-08-2024 09:24,BUY,-91.83016,-185.95,2.29,,4.32294,49329.6,target_hit,27-08-2024 09:54,nse
TRADE_HISTORY,INFY_HCLTECH,243,28-08-2024 09:34,SELL,25.79251,49.56,2.03,,0.91878,2102.3,target_hit,28-08-2024 13:59,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,244,28-08-2024 09:44,BUY,-68.21854,-122.4,-14.04,,-7.72431,-33014.4,target_hit,28-08-2024 11:49,nse
TRADE_HISTORY,TCS_WIPRO,245,28-08-2024 10:34,BUY,-57.50747,-105.9,-9.11,,-3.88611,-48001.7,target_hit,28-08-2024 14:09,nse
TRADE_HISTORY,NTPC_POWERGRID,246,29-08-2024 10:24,SELL,7.33708,14.33,0.34,,-0.00448,44121.3,target_hit,30-08-2024 10:09,nse
TRADE_HISTORY,IOC_BPCL,247,30-08-2024 09:19,BUY,-2.28532,-4.55,-0.02,,0.0159,56221.6,target_hit,30-08-2024 11:14,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,248,03-09-2024 14:19,BUY,-105.08502,-197.12,-13.05,,-31.23483,-72400.2,target_hit,04-09-2024 11:54,nse
TRADE_HISTORY,INFY_HCLTECH,249,04-09-2024 09:29,BUY,-24.61318,-47.86,-1.37,,-1.23262,9705.3,target_hit,04-09-2024 13:19,nse
TRADE_HISTORY,TCS_WIPRO,250,04-09-2024 10:59,SELL,57.88073,111.13,4.63,,-6.40816,-11175.2,target_hit,05-09-2024 09:19,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,251,04-09-2024 11:34,SELL,59.58823,115.16,4.02,,92.64157,-73069.0,stop_loss_hit,06-09-2024 09:19,nse
TRADE_HISTORY,IOC_BPCL,252,05-09-2024 09:49,SELL,2.21272,4.37,0.06,,4.30277,-72051.0,stop_loss_hit,05-09-2024 12:39,nse
TRADE_HISTORY,IOC_BPCL,253,05-09-2024 12:44,SELL,4.23061,6.59,1.87,,1.5957,22738.1,target_hit,05-09-2024 14:04,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,254,06-09-2024 09:24,SELL,98.89866,157.21,40.59,,39.01489,17509.3,target_hit,06-09-2024 11:24,nse
TRADE_HISTORY,IOC_BPCL,255,06-09-2024 09:39,BUY,-2.86299,-5.44,-0.28,,-0.24522,27091.8,target_hit,06-09-2024 10:24,nse
TRADE_HISTORY,INFY_HCLTECH,256,06-09-2024 10:34,SELL,24.77186,47.79,1.75,,-1.21548,48754.7,target_hit,06-09-2024 15:14,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,257,06-09-2024 11:54,BUY,-15.58609,-31.38,0.21,,0.68688,29773.8,target_hit,09-09-2024 12:39,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,258,06-09-2024 12:44,SELL,90.42467,177.53,3.32,,2.51477,25374.2,target_hit,06-09-2024 15:14,nse
TRADE_HISTORY,NTPC_POWERGRID,259,06-09-2024 15:09,BUY,-6.4719,-12.81,-0.13,,-10.96038,-72474.6,stop_loss_hit,10-09-2024 09:34,nse
TRADE_HISTORY,TCS_WIPRO,260,09-09-2024 09:29,SELL,64.51803,121.05,7.98,,3.04123,32870.8,target_hit,10-09-2024 09:24,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,261,09-09-2024 15:24,BUY,-94.29155,-152.21,-36.37,,-32.37924,62057.4,target_hit,10-09-2024 09:24,nse
TRADE_HISTORY,NTPC_POWERGRID,262,10-09-2024 09:39,BUY,-10.49215,-17.82,-3.16,,-2.28219,4145.5,target_hit,10-09-2024 13:34,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,263,10-09-2024 09:49,BUY,-57.04582,-114.97,0.88,,-63.12857,-74710.8,stop_loss_hit,11-09-2024 09:24,nse
TRADE_HISTORY,INFY_HCLTECH,264,10-09-2024 15:14,BUY,-22.78446,-44.95,-0.61,,0.1134,13457.2,target_hit,12-09-2024 14:09,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,265,11-09-2024 09:29,BUY,-55.39585,-110.95,0.15,,3.99786,55864.5,target_hit,11-09-2024 10:19,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,266,11-09-2024 12:04,SELL,96.34485,188.63,4.06,,2.95686,2344.5,target_hit,12-09-2024 11:39,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,267,12-09-2024 10:09,BUY,-16.07852,-32.55,0.39,,2.20781,46412.3,target_hit,12-09-2024 15:04,nse
TRADE_HISTORY,TCS_WIPRO,268,12-09-2024 11:54,BUY,-53.27458,-108.17,1.62,,-94.23008,-91770.4,stop_loss_hit,13-09-2024 09:44,nse
TRADE_HISTORY,NTPC_POWERGRID,269,12-09-2024 14:34,SELL,7.49661,15.15,-0.16,,11.03314,-74253.7,stop_loss_hit,17-09-2024 09:49,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,270,13-09-2024 09:29,SELL,67.60108,123.74,11.46,,3.41132,31247.8,target_hit,13-09-2024 13:44,nse
TRADE_HISTORY,TCS_WIPRO,271,13-09-2024 09:49,BUY,-138.3511,-195.55,-81.15,,-49.89911,-2263.5,target_hit,13-09-2024 10:09,nse
TRADE_HISTORY,TCS_WIPRO,272,16-09-2024 09:39,BUY,-59.61972,-117.87,-1.37,,-0.76876,2581.1,target_hit,16-09-2024 14:24,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,273,16-09-2024 10:14,BUY,-98.99378,-195.42,-2.57,,17.53513,54991.6,target_hit,17-09-2024 10:29,nse
TRADE_HISTORY,INFY_HCLTECH,274,16-09-2024 10:29,BUY,-22.64693,-45.16,-0.13,,1.74656,55648.9,target_hit,16-09-2024 13:39,nse
TRADE_HISTORY,NTPC_POWERGRID,275,17-09-2024 09:54,SELL,11.02666,18.98,3.07,,2.54764,-23378.5,target_hit,17-09-2024 11:49,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,276,18-09-2024 11:59,SELL,99.64475,192.08,7.21,,2.90395,4510.8,target_hit,19-09-2024 11:04,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,277,18-09-2024 12:19,SELL,16.19321,31.92,0.46,,-0.92314,-25474.5,target_hit,19-09-2024 10:39,nse
TRADE_HISTORY,TCS_WIPRO,278,19-09-2024 09:19,BUY,-69.57096,-128.48,-10.66,,-8.17774,60272.4,target_hit,19-09-2024 09:44,nse
TRADE_HISTORY,NTPC_POWERGRID,279,19-09-2024 09:19,SELL,8.01646,15.87,0.17,,0.1168,-39521.6,target_hit,19-09-2024 12:59,nse
TRADE_HISTORY,INFY_HCLTECH,280,19-09-2024 09:24,SELL,24.8549,47.68,2.03,,1.52395,24575.2,target_hit,20-09-2024 13:34,nse
TRADE_HISTORY,TCS_WIPRO,281,19-09-2024 10:49,BUY,-61.82892,-121.34,-2.32,,2.85208,4086.5,target_hit,23-09-2024 09:54,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,282,20-09-2024 09:34,BUY,-95.29388,-191.3,0.71,,11.49017,-36717.1,target_hit,23-09-2024 14:19,nse
TRADE_HISTORY,NTPC_POWERGRID,283,20-09-2024 09:44,BUY,-8.69132,-16.47,-0.91,,-0.66998,-6196.5,target_hit,20-09-2024 12:39,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,284,20-09-2024 15:09,SELL,19.76473,36.49,3.04,,-5.44491,84775.6,target_hit,23-09-2024 09:19,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,285,23-09-2024 10:19,BUY,-16.44198,-33.42,0.53,,5.26699,10243.3,target_hit,24-09-2024 09:19,nse
TRADE_HISTORY,INFY_HCLTECH,286,24-09-2024 09:59,BUY,-24.91222,-47.99,-1.84,,0.33899,-21229.9,target_hit,26-09-2024 12:34,nse
TRADE_HISTORY,IOC_BPCL,287,24-09-2024 11:34,BUY,-2.09591,-4.11,-0.08,,0.05171,59249.1,target_hit,25-09-2024 11:59,nse
TRADE_HISTORY,NTPC_POWERGRID,288,25-09-2024 09:19,BUY,-13.83187,-21.79,-5.87,,-4.20111,-37946.7,target_hit,25-09-2024 09:59,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,289,25-09-2024 10:24,SELL,96.94812,190.93,2.96,,-10.47568,46446.3,target_hit,25-09-2024 15:14,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,290,26-09-2024 09:19,BUY,-102.46223,-197.86,-7.06,,-3.96578,20610.8,target_hit,26-09-2024 13:59,nse
TRADE_HISTORY,IOC_BPCL,291,26-09-2024 15:14,BUY,-2.44486,-4.51,-0.38,,-4.70635,-69978.8,stop_loss_hit,27-09-2024 10:29,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,292,27-09-2024 09:19,SELL,123.44886,174.86,72.04,,41.36233,-31103.0,target_hit,27-09-2024 10:09,nse
TRADE_HISTORY,TCS_WIPRO,293,27-09-2024 09:19,BUY,-86.73169,-142.26,-31.2,,-29.62672,57627.7,target_hit,27-09-2024 10:14,nse
TRADE_HISTORY,NTPC_POWERGRID,294,27-09-2024 09:24,SELL,8.23186,16.14,0.33,,-4.296,-16349.7,target_hit,27-09-2024 15:04,nse
TRADE_HISTORY,INFY_HCLTECH,295,27-09-2024 09:24,SELL,25.01179,48.25,1.78,,0.07691,50179.2,target_hit,27-09-2024 11:19,nse
TRADE_HISTORY,IOC_BPCL,296,27-09-2024 10:34,BUY,-4.60346,-6.74,-2.47,,-2.73357,-80561.9,target_hit,27-09-2024 12:54,nse
TRADE_HISTORY,TCS_WIPRO,297,27-09-2024 10:39,BUY,-60.92123,-117.26,-4.59,,5.8135,63158.3,target_hit,27-09-2024 13:09,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,298,27-09-2024 10:54,BUY,-108.68969,-207.69,-9.69,,-6.67397,7747.6,target_hit,27-09-2024 13:09,nse
TRADE_HISTORY,HINDUNILVR_GODREJCP,299,27-09-2024 15:04,BUY,-53.02271,-107.9,1.85,,6.22889,-28218.9,target_hit,30-09-2024 14:34,nse
TRADE_HISTORY,INFY_HCLTECH,300,30-09-2024 09:19,BUY,-42.5053,-65.98,-19.03,,-14.91275,26578.1,target_hit,30-09-2024 10:24,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,301,30-09-2024 09:19,BUY,-16.48508,-33.16,0.19,,-14.70511,-73657.6,target_hit,01-10-2024 13:19,nse
TRADE_HISTORY,TCS_WIPRO,302,01-10-2024 09:59,BUY,-55.3083,-110.12,-0.5,,0.63595,14112.0,target_hit,01-10-2024 15:09,nse
TRADE_HISTORY,INFY_HCLTECH,303,01-10-2024 10:09,SELL,29.30109,53.07,5.53,,5.45043,45252.1,target_hit,01-10-2024 11:04,nse
TRADE_HISTORY,INFY_HCLTECH,304,03-10-2024 13:39,SELL,24.48515,48.09,0.88,,-1.0043,53589.5,target_hit,04-10-2024 09:19,nse
TRADE_HISTORY,ICICIBANK_KOTAKBANK,305,03-10-2024 14:54,SELL,17.24707,34.25,0.25,,-1.91438,48732.0,target_hit,04-10-2024 11:09,nse
TRADE_HISTORY,BAJFINANCE_BAJAJFINSV,306,04-10-2024 09:19,BUY,-121.29701,-213.36,-29.24,,-23.39459,9599.7,target_hit,04-10-2024 13:49,nse
